范明TPV6央视,#genre#
军事评论,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw1555337016_-1312521077/ott.mobaibox.com/PLTV/3/224/3221227544/index.m3u8?icpid=3&RTS=1674385965&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3
军旅剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1755552897_-1767851709/ott.mobaibox.com/PLTV/3/224/3221227603/index.m3u8?icpid=3&RTS=1674386165&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
农业致富,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw518731977_-1157191011/ott.mobaibox.com/PLTV/3/224/3221227588/index.m3u8?icpid=3&RTS=1674380634&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3
动作电影,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1555700033_-766721196/ott.mobaibox.com/PLTV/3/224/3221227606/index.m3u8?icpid=3&RTS=1674385966&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
家庭剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1555906766_991991415/ott.mobaibox.com/PLTV/3/224/3221227600/index.m3u8?icpid=3&RTS=1674385966&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
怡伴健康,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw1755404780_1268233995/ott.mobaibox.com/PLTV/3/224/3221227612/index.m3u8?icpid=3&RTS=1674386165&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3
惊悚悬疑,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw1755704917_-721741365/ott.mobaibox.com/PLTV/3/224/3221227536/index.m3u8?icpid=3&RTS=1674386166&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3
明星大片,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw1933970761_1509977631/ott.mobaibox.com/PLTV/3/224/3221227594/index.m3u8?icpid=3&RTS=1674386344&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3
武搏世界,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw1556325430_664703954/ott.mobaibox.com/PLTV/3/224/3221227533/index.m3u8?icpid=3&RTS=1674385966&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3
潮妈辣婆,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw517872146_-1764712284/ott.mobaibox.com/PLTV/3/224/3221227527/index.m3u8?icpid=3&RTS=1674380633&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3
炫舞未来,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/wh7f454c46tw519702850_-1512208436/ott.mobaibox.com/PLTV/3/224/3221227475/index.m3u8?icpid=3&RTS=1674380635&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
爱情喜剧,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/wh7f454c46tw1755855416_118028847/ott.mobaibox.com/PLTV/3/224/3221227548/index.m3u8?icpid=3&RTS=1674386166&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3
精品体育,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/wh7f454c46tw520038825_-1252386603/ott.mobaibox.com/PLTV/3/224/3221227615/index.m3u8?icpid=3&RTS=1674380635&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3
精品大剧,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/wh7f454c46tw1755993626_-1194432913/ott.mobaibox.com/PLTV/3/224/3221227618/index.m3u8?icpid=3&RTS=1674386166&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3
精品纪录,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/wh7f454c46tw1933659217_-1788924400/ott.mobaibox.com/PLTV/3/224/3221227547/index.m3u8?icpid=3&RTS=1674386344&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3
精品萌宠,http://[2409:8087:2001:20:2800:0:df6e:eb24]:80/wh7f454c46tw2442197200_-2076384633/ott.mobaibox.com/PLTV/3/224/3221228430/index.m3u8?icpid=3&RTS=1674369672&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3
金牌综艺,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw2614190807_1624483481/ott.mobaibox.com/PLTV/3/224/3221227541/index.m3u8?icpid=3&RTS=1674387024&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3
Hot风尚音乐,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000004/index.m3u8?channel-
Hot风尚音乐,http://[2409:8087:7000:20:1000::22]:6060/000000001000/5529729098703832176/index.m3u8?channel-
Hot精品剧场,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000002/index.m3u8?channel-
Hot精品剧场,http://[2409:8087:7000:20:1000::22]:6060/000000001000/8230197131234717902/index.m3u8?channel-
Hot欧美影院,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000005/index.m3u8?channel-
Hot欧美影院,http://[2409:8087:7000:20:1000::22]:6060/000000001000/7185203501769528108/index.m3u8?channel-
Hot亚洲影院,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000006/index.m3u8?channel-
Hot亚洲影院,http://[2409:8087:7000:20:1000::22]:6060/000000001000/5841816227539527643/index.m3u8?channel-

iHOT系列ipv6,#genre#


爱电竞,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000230630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3
爱电竞,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000054/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000054&livemode=1&stbId=3
爱谍战,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3
爱谍战,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000038/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000038&livemode=1&stbId=3
爱动漫,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000280630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3
爱动漫,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000059/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000059&livemode=1&stbId=3
爱都市,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000080630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3
爱都市,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000039/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000039&livemode=1&stbId=3
爱怀旧,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000260630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3
爱怀旧,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000057/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000057&livemode=1&stbId=3
爱极限,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000170630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=3
爱极限,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000048/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000048&livemode=1&stbId=3
爱家庭,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000090630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000090630&livemode=1&stbId=3
爱家庭,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000040/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000040&livemode=1&stbId=3
爱江湖,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000110630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000110630&livemode=1&stbId=3
爱江湖,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000042/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000042&livemode=1&stbId=3
爱解密,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000200630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=3
爱解密,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000051/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000051&livemode=1&stbId=3
爱经典,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
爱经典,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000037/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000037&livemode=1&stbId=3
爱科幻,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3
爱科幻,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000033/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000033&livemode=1&stbId=3
爱科学,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3
爱科学,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000047/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000047&livemode=1&stbId=3
爱浪漫,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3
爱浪漫,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000035/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000035&livemode=1&stbId=3
爱历史,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3
爱历史,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000046/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000046&livemode=1&stbId=3
爱猎奇,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000190630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=3
爱猎奇,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000050/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000050&livemode=1&stbId=3
爱旅行,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3
爱旅行,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000056/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000056&livemode=1&stbId=3
爱美食,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000120630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=3
爱美食,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000043/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000043&livemode=1&stbId=3
爱奇谈,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
爱奇谈,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000058/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000058&livemode=1&stbId=3
爱青春,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3
爱青春,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000041/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000041&livemode=1&stbId=3
爱赛车,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
爱赛车,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000055/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000055&livemode=1&stbId=3
爱时尚,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000140630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=3
爱时尚,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000045/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000045&livemode=1&stbId=3
爱世界,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000210630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3
爱世界,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000052/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000052&livemode=1&stbId=3
爱探索,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000300630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=3
爱探索,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000061/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000061&livemode=1&stbId=3
爱体育,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
爱体育,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000060/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000060&livemode=1&stbId=3
爱玩具,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
爱玩具,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000053/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000053&livemode=1&stbId=3
爱喜剧,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
爱喜剧,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000032/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000032&livemode=1&stbId=3
爱悬疑,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
爱悬疑,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000036/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000036&livemode=1&stbId=3
爱幼教,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3
爱幼教,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000049/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000049&livemode=1&stbId=3
爱娱乐,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000130630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=3
爱娱乐,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000044/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000044&livemode=1&stbId=3
爱院线,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3
爱院线,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000034/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000034&livemode=1&stbId=3
成都IPV4央视,#genre#
CCTV-1高清,http://r.wylc.top:8888/rtp/239.93.0.184:5140
CCTV-2高清,http://r.wylc.top:8888/rtp/239.93.1.23:6000
CCTV-3高清,http://r.wylc.top:8888/rtp/239.93.1.11:2223
CCTV-4高清,http://r.wylc.top:8888/rtp/239.93.1.105:5140
CCTV-5高清,http://r.wylc.top:8888/rtp/239.93.42.37:5140
CCTV-5＋高清,http://r.wylc.top:8888/rtp/239.93.1.36:8004
CCTV-6高清,http://r.wylc.top:8888/rtp/239.93.1.13:2226
CCTV-7高清,http://r.wylc.top:8888/rtp/239.93.1.67:5140
CCTV-9高清,http://r.wylc.top:8888/rtp/239.93.1.24:5140
CCTV-10高清,http://r.wylc.top:8888/rtp/239.93.1.28:5140
CCTV-11高清,http://r.wylc.top:8888/rtp/239.93.0.102:5140
CCTV-12高清,http://r.wylc.top:8888/rtp/239.93.1.30:8124
CCTV-13高清,http://r.wylc.top:8888/rtp/239.93.0.66:5140
CCTV-16高清,http://r.wylc.top:8888/rtp/239.93.42.53:5140
CCTV-17高清,http://r.wylc.top:8888/rtp/239.93.0.92:5140
成都IPV4卫视,#genre#
四川卫视高清,http://r.wylc.top:8888/rtp/239.93.0.20:1235
四川文化旅游高清,http://r.wylc.top:8888/rtp/239.93.1.102:5140
四川新闻高清,http://r.wylc.top:8888/rtp/239.93.0.47:5140
四川影院文艺高清,http://r.wylc.top:8888/rtp/239.93.0.166:5140
四川科教高清,http://r.wylc.top:8888/rtp/239.93.42.44:5140
四川-7高清,http://r.wylc.top:8888/rtp/239.93.0.219:5140
峨眉电影高清,http://r.wylc.top:8888/rtp/239.93.0.252:5140
成都-1高清,http://r.wylc.top:8888/rtp/239.93.0.16:5140
成都-2,http://r.wylc.top:8888/rtp/239.93.0.17:1239
成都-3,http://r.wylc.top:8888/rtp/239.93.0.18:1238
成都-4,http://r.wylc.top:8888/rtp/239.93.0.19:1250
成都-5高清,http://r.wylc.top:8888/rtp/239.93.1.231:5140
成都-6,http://r.wylc.top:8888/rtp/239.93.0.21:1251
成都-8高清,http://r.wylc.top:8888/rtp/239.93.0.22:1252
CHC-高清電影-HD,http://r.wylc.top:8888/rtp/239.93.42.5:5140
CHC-動作電影-HD,http://r.wylc.top:8888/rtp/239.93.42.7:5140
湖南卫视高清,http://r.wylc.top:8888/rtp/239.93.0.88:5140
江苏卫视高清,http://r.wylc.top:8888/rtp/239.93.0.89:5140
浙江卫视高清,http://r.wylc.top:8888/rtp/239.93.0.124:5140
东方卫视高清,http://r.wylc.top:8888/rtp/239.93.0.123:5140
北京卫视高清,http://r.wylc.top:8888/rtp/239.93.0.180:5140
深圳卫视高清,http://r.wylc.top:8888/rtp/239.93.0.182:5140
广东卫视高清,http://r.wylc.top:8888/rtp/239.93.0.181:5140
天津卫视高清,http://r.wylc.top:8888/rtp/239.93.0.167:5140
山东卫视高清,http://r.wylc.top:8888/rtp/239.93.0.168:5140
江西卫视高清,http://r.wylc.top:8888/rtp/239.93.0.134:5140
东南卫视高清,http://r.wylc.top:8888/rtp/239.93.0.42:5140
黑龙江卫视高清,http://r.wylc.top:8888/rtp/239.93.0.183:5140
重庆卫视高清,http://r.wylc.top:8888/rtp/239.93.1.107:5140
重庆汽摩高清,http://r.wylc.top:8888/rtp/239.93.0.62:5140
湖北卫视高清,http://r.wylc.top:8888/rtp/239.93.0.250:5140
河北卫视高清,http://r.wylc.top:8888/rtp/239.93.0.132:5140
辽宁卫视高清,http://r.wylc.top:8888/rtp/239.93.1.108:5140
广西卫视高清,http://r.wylc.top:8888/rtp/239.93.42.46:5140
吉林卫视高清,http://r.wylc.top:8888/rtp/239.93.0.248:5140
云南卫视,http://r.wylc.top:8888/rtp/239.93.1.174:5140
陕西卫视,http://r.wylc.top:8888/rtp/239.93.0.176:5140
山西卫视,http://r.wylc.top:8888/rtp/239.93.0.6:5140
内蒙古卫视,http://r.wylc.top:8888/rtp/239.93.0.8:5140
青海卫视,http://r.wylc.top:8888/rtp/239.93.0.192:5140
宁夏卫视,http://r.wylc.top:8888/rtp/239.93.0.247:5140
西藏卫视,http://r.wylc.top:8888/rtp/239.93.0.175:5140
新疆卫视,http://r.wylc.top:8888/rtp/239.93.0.194:5140
海南卫视,http://r.wylc.top:8888/rtp/239.93.0.80:5140
陕西农林,http://r.wylc.top:8888/rtp/239.93.0.100:5140
兵团卫视,http://r.wylc.top:8888/rtp/239.93.42.43:5140
厦门卫视,http://r.wylc.top:8888/rtp/239.93.42.57:5140
山东教育卫视,http://r.wylc.top:8888/rtp/239.93.1.196:5140
上海纪实高清,http://r.wylc.top:8888/rtp/239.93.1.137:5140
上海生活时尚,http://r.wylc.top:8888/rtp/239.93.42.29:5140
金鹰纪实高清,http://r.wylc.top:8888/rtp/239.93.0.130:5140
CETV-1高清,http://r.wylc.top:8888/rtp/239.93.1.111:5140
央视卫视IPV4,#genre#
凤凰中文,http://60.250.216.209:8570/http/61.67.128.130:8078/hls/21/80/phoenixch.m3u8
凤凰资讯,http://60.250.216.209:8577/http/61.67.128.130:8078/hls/20/80/phoenixif.m3u8
CCTV1,http://47.109.29.60/php/hubei.php?id=cctv1
CCTV2,http://47.109.29.60/php/hubei.php?id=cctv2
CCTV3,http://47.109.29.60/php/hubei.php?id=cctv3
CCTV4,http://47.109.29.60/php/hubei.php?id=cctv4
CCTV5,http://47.109.29.60/php/hubei.php?id=cctv5
CCTV5+,http://47.109.29.60/php/hubei.php?id=cctv5p
CCTV6,http://47.109.29.60/php/1905.php?id=cctv6
电影1905国际,http://47.109.29.60/php/1905.php?id=1905
电影1905国内,http://47.109.29.60/php/1905.php?id=1905-2
CCTV7,http://47.109.29.60/php/hubei.php?id=cctv7
CCTV8,http://47.109.29.60/php/hubei.php?id=cctv8
CCTV9,http://47.109.29.60/php/hubei.php?id=cctv9
CCTV10,http://47.109.29.60/php/hubei.php?id=cctv10
CCTV11,http://47.109.29.60/php/hubei.php?id=cctv11
CCTV12,http://47.109.29.60/php/hubei.php?id=cctv12
CCTV13,http://47.109.29.60/php/hubei.php?id=cctv13
CCTV14,http://47.109.29.60/php/hubei.php?id=cctv14
CCTV15,http://47.109.29.60/php/hubei.php?id=cctv15
CCTV16,http://47.109.29.60/php/hubei.php?id=cctv16
CCTV17,http://47.109.29.60/php/hubei.php?id=cctv17
CCTV16-4k,http://47.109.29.60/php/hubei.php?id=cctv16-4k
CCTV4K-1080P,http://47.109.29.60/php/hubei.php?id=cctv4k
CCTV8K-1080P,http://47.109.29.60/php/hubei.php?id=cctv8k
CGTN,http://47.109.29.60/php/hubei.php?id=cgtn
CGTTN,http://47.109.29.60/php/hubei.php?id=cgtnjl
CGTN西语,http://47.109.29.60/php/hubei.php?id=cgtne
CGTN法语,http://47.109.29.60/php/hubei.php?id=cgtnf
CGTN阿语,http://47.109.29.60/php/hubei.php?id=cgtna
CGTN俄语,http://47.109.29.60/php/hubei.php?id=cgtnr
北京卫视,http://47.109.29.60/php/hubei.php?id=bjws
东方卫视,http://47.109.29.60/php/hubei.php?id=dfws
重庆卫视,http://47.109.29.60/php/hubei.php?id=cqws
黑龙江卫视,http://47.109.29.60/php/hubei.php?id=hljws
辽宁卫视,http://47.109.29.60/php/hubei.php?id=lnws
山东卫视,http://47.109.29.60/php/hubei.php?id=sdws
安徽卫视,http://47.109.29.60/php/hubei.php?id=ahws
河南卫视,http://47.109.29.60/php/hubei.php?id=henws
湖北卫视,http://47.109.29.60/php/hubei.php?id=hubws
湖南卫视,http://47.109.29.60/php/hubei.php?id=hunws
江西卫视,http://47.109.29.60/php/hubei.php?id=jxws
江苏卫视,http://47.109.29.60/php/hubei.php?id=jsws
浙江卫视,http://47.109.29.60/php/hubei.php?id=zjws
东南卫视,http://47.109.29.60/php/hubei.php?id=dnws
广东卫视,http://47.109.29.60/php/hubei.php?id=gdws
深圳卫视,http://47.109.29.60/php/hubei.php?id=szws
广西卫视,http://47.109.29.60/php/hubei.php?id=gxws
贵州卫视,http://47.109.29.60/php/hubei.php?id=gzws
四川卫视,http://47.109.29.60/php/hubei.php?id=scws
海南卫视,http://47.109.29.60/php/hubei.php?id=hinws
天津卫视,http://47.109.29.60/php/hubei.php?id=tjws
新疆卫视,http://47.109.29.60/php/hubei.php?id=xjws
斗鱼LIVE娱乐,#genre#
华语经典,http://epg.112114.xyz/douyu/434971
神乐影片1,http://epg.112114.xyz/douyu/122402
神乐影片2,http://epg.112114.xyz/douyu/85894
特辑影院,http://epg.112114.xyz/douyu/3637778
贝爷MAX厅,http://epg.112114.xyz/douyu/4332
斗鱼探险,http://epg.112114.xyz/douyu/3485629
斗鱼动画,http://epg.112114.xyz/douyu/7528160
斗鱼搞笑1,http://epg.112114.xyz/douyu/9220456
斗鱼搞笑2,http://epg.112114.xyz/douyu/9770949
斗鱼搞笑3,http://epg.112114.xyz/douyu/9067836
斗鱼搞笑4,http://epg.112114.xyz/douyu/9817729
斗鱼搞笑5,http://epg.112114.xyz/douyu/8737695
斗鱼电影1,http://epg.112114.xyz/douyu/2935323
斗鱼电影2,http://epg.112114.xyz/douyu/7459925
斗鱼电影3,http://epg.112114.xyz/douyu/431460
斗鱼电影4,http://epg.112114.xyz/douyu/4246519
斗鱼电影5,http://epg.112114.xyz/douyu/7116591
斗鱼电影6,http://epg.112114.xyz/douyu/6776615
斗鱼电影7,http://epg.112114.xyz/douyu/7655471
斗鱼电影8,http://epg.112114.xyz/douyu/4290711
斗鱼电影9,http://epg.112114.xyz/douyu/6566671
斗鱼电影10,http://epg.112114.xyz/douyu/8475821
斗鱼电影11,http://epg.112114.xyz/douyu/338759
斗鱼电影12,http://epg.112114.xyz/douyu/2793084
斗鱼电影13,http://epg.112114.xyz/douyu/5067952
斗鱼电影14,http://epg.112114.xyz/douyu/413573
斗鱼电影15,http://epg.112114.xyz/douyu/5033502
斗鱼电影16,http://epg.112114.xyz/douyu/426517
斗鱼电影17,http://epg.112114.xyz/douyu/1274132
斗鱼电影18,http://epg.112114.xyz/douyu/7314294
斗鱼电影19,http://epg.112114.xyz/douyu/6582435
斗鱼电影20,http://epg.112114.xyz/douyu/323876
斗鱼电影21,http://epg.112114.xyz/douyu/20415
斗鱼电影22,http://epg.112114.xyz/douyu/10240553
斗鱼电影23,http://epg.112114.xyz/douyu/122402
斗鱼电影24,http://epg.112114.xyz/douyu/85894
斗鱼电影25,http://epg.112114.xyz/douyu/263824
斗鱼电影26,http://epg.112114.xyz/douyu/747764
斗鱼电影27,http://epg.112114.xyz/douyu/20415
斗鱼电影28,http://epg.112114.xyz/douyu/8663752
斗鱼电影29,http://epg.112114.xyz/douyu/323876
斗鱼电影30,http://epg.112114.xyz/douyu/6140589
斗鱼电影31,http://epg.112114.xyz/douyu/8770422
斗鱼电影32,http://epg.112114.xyz/douyu/2436390
斗鱼电影33,http://epg.112114.xyz/douyu/218859
斗鱼电影34,http://epg.112114.xyz/douyu/36337
斗鱼电影35,http://epg.112114.xyz/douyu/413573
斗鱼电影36,http://epg.112114.xyz/douyu/1504768
斗鱼电影37,http://epg.112114.xyz/douyu/3637726
斗鱼电影38,http://epg.112114.xyz/douyu/9292492
斗鱼电影39,http://epg.112114.xyz/douyu/3637765rrt97
斗鱼电影40,http://epg.112114.xyz/douyu/10395991
斗鱼电影41,http://epg.112114.xyz/douyu/10395986
斗鱼电影42,http://epg.112114.xyz/douyu/252802
斗鱼电影43,http://epg.112114.xyz/douyu/
斗鱼电影44,http://epg.112114.xyz/douyu/315131
斗鱼电影45,http://epg.112114.xyz/douyu/8945323
斗鱼电影46,http://epg.112114.xyz/douyu/2516864
斗鱼电影47,http://epg.112114.xyz/douyu/248753
斗鱼电影48,http://epg.112114.xyz/douyu/4332
斗鱼电影49,http://epg.112114.xyz/douyu/9651304
斗鱼电影50,http://epg.112114.xyz/douyu/9650887
斗鱼电影51,http://epg.112114.xyz/douyu/8814650
斗鱼电影52,http://epg.112114.xyz/douyu/10240510
斗鱼电影53,http://epg.112114.xyz/douyu/52787
斗鱼电影54,http://epg.112114.xyz/douyu/8985415
斗鱼电影55,http://epg.112114.xyz/douyu/1165374
